transcript,label
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Hi there! This is Sydney calling you from...,0
 AT&C Direct TV. How are you doing?,0
 today.,0
 while considering the ongoing.,0
 pandemic this year 2021.,0
 Direct TV have decided to give...,0
 50% discount to all,0
 of its existing customers.,0
 So do you have a moment to speak to one of the first-hand?,0
 so that he can apply the discount.,0
 on your direct TV account.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
" Since we have not gotten the response, we are giving you...",0
 final courtesy call before we close out your final,0
 to be removed and put out.,0
 our do not call us. Press 1 to speak.,0
 with someone about possibly extending or reen...,0
 stating your car's warranty.,0
 and it's due to a pending balance on the account.,0
 Please call the direct film department.,0
" Armoustuary 800, 988",0
 3257-2,0
 boy power disconnection again.,0
 The number is 800.,0
 3257,0
 If you want to speak to a live agent prayer,0
 Thank you for choosing from Send.,0
 and their poor energy. Goodbye.,0
 that's a beautiful start to attend as well.,0
,0
 May we have a neither part nor against it.,0
" I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry",0
,0
 I don't care if you're doing this. So...,0
 When the death was not as strong as God.,0
,0
 I think I'll be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one,0
,0
" 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아, 아",0
,0
,0
" Attention, this part is from social media.",0
 Security Administration to inform you.,0
" to give Social Security Man order, our favorite funds info we're",0
 has been seen for committing,0
 measure activity in the state of Texas.,0
 so to find out more information than to resolve,0
 I'll get helped with my healing training and then I'll be back and ASAP studying,0
,0
,0
,0
 Bye.,0
" Attention, attention.",0
 This is Sarah Jello with Account Holders Service.,0
 We do some destacatz hands,0
 We are offering all value customers a full.,0
 that for give me. This is your final notice.,0
 Press 1 to get your deck back.,0
 It's hard to believe them. T,0
" And since we've not gotten any response, working...",0
 You may final currency call before we close that.,0
 file. You can press 1 to,0
 Pitch on Pんです garlic.,0
 or extending your warranty.,0
 We'll press Chief to be put on our dinner column.,0
,0
" And since we've not got any response, working...",0
 and then the final currency call before we close out your...,0
 file. You can press 1.,0
 speak with someone about possibly reinstating.,0
 or extending your warranty.,0
 to be put on our do not call lift.,0
,0
 This is emergency call from York.,0
 Support company. Do not hang up.,0
 the call. You have paid for your computer.,0
 technical support few days ago.,0
 We are calling to refund your money.,0
 as the company has been ordered to close down,0
 to COVID-19. Press 1.,0
 to get the refund. Press Q.,0
 If you have received the refund from us already.,0
 Press 3 if you don't have any,0
 Thank you for today's eShare and see you in the next one.,0
 Press 4 if you want to be added in the...,0
 and be list.,0
,0
 Hello. This is Jessica.,0
 Call. Time to stay home.,0
 Stay safe and stay.,0
 home.,0
 Hello? This is Jessica.,0
 Call. Time to stay home.,0
 Stay safe and stay home.,0
 to,0
" At the response, we are giving you a final...",0
 courtesy call before we close out your file.,0
 Press 2 to be removed and put on our 2-0.,0
 not callist. Press one to speak with someone.,0
 and about possibly extending or reinstating.,0
" your cars warranty. Again, press 1.",0
 to speak with a warranty specialist.,0
 of those folks who are truly administration.,0
 so easy you have to see this phone call,0
 I'm going to partner with you to inform you about this.,0
 or leave a enforcement action file down your post.,0
 max security number for fraud human crimes behavior.,0
 spouse,0
" Thank you, sir. I'm doing call box.",0
 It's so impossible. I can't remember it.,0
" So, I will start move only though, so that's a feeling.",0
 3530901,0
" And now REM anys until May 6th, 9-7-18",0
" 3, 0, 9, 0, 1, 3, and...",0
" 9, 7, thank you.",0
 Hello. This is Jessica.,0
 Just call. Time to stay home.,0
 stay safe and stay,0
,0
 been seized under your name by US Custom.,0
 and border protection with,0
 contraband of drugs and cash.,0
 So the moment you receive this call.,0
 Press 1 to speak with the CBP officer.,0
 I repeat press 1 to speak with CB.,0
 He offers her. Thank you.,0
,0
 Thank you for choosing Master.,0
" card, visa and discover. As I wave...",0
" Thanks, we'd like to reward you for making your paper.",0
 in a timely fashion. We're excited to...,0
 for you that you're now eligible to qualify for zero.,0
 percent interest rates on your existing credit card.,0
" count. If you still owe more than 5,000...",0
" $1,000 in total credit card debt. Press the number.",0
" Number one, to qualify for lower interest, low...",0
 or payments and cashback benefits for your most...,0
 recent purchases. Press 1 now.,0
 for more information.,0
,0
,0
,0
,0
,0
 Thank you for choosing Master.,0
" card, visa and discover. As I wave...",0
" same thing, we'd like to reward you for making your paper.",0
 in a timely fashion. We're excited to...,0
 for you that you're now eligible to qualify for zero.,0
 percent interest rates on your existing credit card.,0
" If you still owe more than 5,000...",0
" $1,000 in total credit card debt. Press the note.",0
" Number one, to qualify for lower interest, low...",0
 or payments and cashback benefits for your most...,0
 recent purchases. Press 1 now.,0
 for more information.,0
,0
,0
,0
,0
,0
 Thank you for choosing Master.,0
" card, visa and discover. As I'll wave...",0
" same things, we'd like to reward you for making your paper.",0
 in a timely fashion. We're excited to...,0
 This one knew that you're now eligible to qualify for zero.,0
 percent interest rates on your existing credit card.,0
" count. If you still owe more than 5,000...",0
" $1,000 in total credit card debt. Press the number.",0
" Number one, to qualify for lower interest, low...",0
 or payments and cashback benefits for your most...,0
 recent purchases. Press 1 now.,0
 for more information.,0
,0
,0
,0
,0
,0
 Thank you for choosing Master.,0
" card, visa and discover. As I'll wave...",0
" same thanks, we'd like to reward you for making your paper.",0
 in a timely fashion. We're excited to...,0
 that you're now eligible to qualify for zero.,0
 percent interest rates on your existing credit card.,0
" count. If you still owe more than 5,000...",0
" $1,000 in total credit card debt. Press the number.",0
" Number one, to qualify for lower interest, lower...",0
 or payments and cashback benefits for your most...,0
 recent purchases. Press 1 now.,0
 for more information.,0
,0
,0
,0
,0
 in the mail about your car's extended warranty.,0
" Since we have not gotten the response, we are giving you...",0
 final courtesy call before we close out your file.,0
 to be put on our do not call us.,0
 or press 1 to speak to someone about possible extent.,0
 for reinstitting your car's warranty.,0
 again. Press one to speak to a warrant.,0
 personal,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Hello, I'm a",0
 an artificial intelligence notification bot.,0
 The purpose of this call is to make you aware that...,0
 as a US resident. You are now able to take,0
 advantage of alternative federal student loan repayment.,0
 and hardship program.,0
 These programs are only for individuals who have...,0
" less than $160,000 in",0
 Federal student loan death. Having debt obligation.,0
 Make all the hardships when added to your overall,0
 all monthly bill. Using our automated,0
 approval technology. You are now able to obtain,0
 Involve the main enrollment information based on your current.,0
,0
" Hello, I'm a",0
 an artificial intelligence notification bot.,0
 The purpose of this call is to make you aware that...,0
 as a US resident. You are now able to take,0
 advantage of alternative federal student loan repayment.,0
 and hardship program.,0
 These programs are only for individuals who have...,0
" less than $160,000 in total.",0
 Federal student loan death. Having debt obligation.,0
 Make all the hardships when added to your overall,0
 all monthly bills. Using our automated,0
 approval technology. You are now able to obtain,0
" Paying enrollment information, based on your current.",0
 electricity company to inform you.,0
 that you will be experiencing a disconnection of...,0
 service today within 30 minutes. Do the n-,0
 Regarding service of I卡,0
 I just want to speak with a representative. Thank you.,0
 Thank you.,0
 Greetings. This is an automated...,0
 The message for the disconnection department of the minion,0
 Energy. Electricity Company.,0
 to inform you that you will be experiencing,0
 and disconnection of service today within 30 minutes.,0
 Due to non-payment on the account.,0
 Please press 1 to speak with a representative.,0
 Thank you.,0
 experiencing a disconnection of service today within,0
 30 minutes. Due to non-payment on the account.,0
 Please press 1 to speak with the...,0
" Representative, thank you.",0
 Greetings.,0
 This is an automated message for the dip.,0
 connection department of the minion energy.,0
 Electricity Company to inform,0
 that you will be experiencing a disk in the,0
 the service today within 30 minutes.,0
